ticket_id,category,priority,created_at,resolution_hours
TCK01386,Network,Low,2024-01-13 07:00:00,19.34
TCK01387,Email,Low,2024-01-14 12:00:00,5.27
TCK01388,Printer,Low,2024-02-07 18:00:00,8.71
TCK01389,Printer,Low,2024-02-14 13:00:00,12.35
TCK01390,Access/Permissions,Low,2024-05-15 18:00:00,1.17
TCK01391,Software,Medium,2024-04-27 21:00:00,7.43
TCK01392,Printer,Low,2024-01-27 01:00:00,21.37
TCK01393,Email,Low,2024-05-05 06:00:00,1.81
TCK01394,Software,High,2024-03-20 05:00:00,13.51
TCK01395,Network,Medium,2024-06-05 03:00:00,46.49
TCK01396,Network,Medium,2024-02-06 17:00:00,18.68
TCK01397,Software,High,2024-04-07 07:00:00,11.37
TCK01398,Printer,Low,2024-01-11 16:00:00,8.21
TCK01399,Access/Permissions,Low,2024-01-20 04:00:00,6.52
TCK01400,Software,Medium,2024-05-21 15:00:00,6.31
TCK01401,Software,Low,2024-03-13 23:00:00,5.16
TCK01402,Network,Medium,2024-04-12 12:00:00,26.24
TCK01403,Email,Medium,2024-02-27 21:00:00,6.18
TCK01404,Printer,High,2024-02-10 16:00:00,6.48
TCK01405,Printer,Medium,2024-01-11 06:00:00,8.39
TCK01406,Network,High,2024-05-31 20:00:00,32.72
TCK01407,Email,Medium,2024-03-28 20:00:00,2.63
TCK01408,Network,High,2024-06-29 12:00:00,37.74
TCK01409,Network,Critical,2024-05-06 10:00:00,27.15
TCK01410,Hardware,Medium,2024-06-07 18:00:00,7.12
TCK01411,Software,Medium,2024-03-31 02:00:00,34.9
TCK01412,Network,Critical,2024-06-14 00:00:00,41.57
TCK01413,Printer,High,2024-04-22 21:00:00,4.05
TCK01414,Access/Permissions,Medium,2024-02-26 01:00:00,8.27
TCK01415,Hardware,Medium,2024-01-20 02:00:00,29.43
TCK01416,Software,Low,2024-03-25 06:00:00,26.98
TCK01417,Hardware,Low,2024-06-19 22:00:00,14.65
TCK01418,Printer,Medium,2024-04-05 09:00:00,4.54
TCK01419,Network,Critical,2024-03-01 00:00:00,54.09
TCK01420,Network,Medium,2024-03-23 04:00:00,14.62
TCK01421,Network,High,2024-03-31 21:00:00,12.24
TCK01422,Network,Medium,2024-02-10 04:00:00,48.21
TCK01423,Software,Medium,2024-06-28 15:00:00,15.38
TCK01424,Software,Low,2024-04-17 12:00:00,5.37
TCK01425,Access/Permissions,High,2024-05-10 18:00:00,2.92
TCK01426,Hardware,Medium,2024-02-14 18:00:00,22.97
TCK01427,Software,Medium,2024-04-19 17:00:00,24.53
TCK01428,Software,Low,2024-04-15 19:00:00,24.34
TCK01429,Software,High,2024-01-26 00:00:00,8.1
TCK01430,Network,Low,2024-03-14 02:00:00,20.84
TCK01431,Email,High,2024-01-19 19:00:00,2.57
TCK01432,Software,Low,2024-05-19 02:00:00,15.06
TCK01433,Printer,Medium,2024-05-26 16:00:00,7.63
TCK01434,Printer,Medium,2024-06-25 15:00:00,9.0
TCK01435,Printer,High,2024-02-25 10:00:00,2.51
TCK01436,Network,High,2024-02-06 00:00:00,48.51
TCK01437,Access/Permissions,Low,2024-03-03 14:00:00,5.42
TCK01438,Access/Permissions,Low,2024-05-06 17:00:00,5.16
TCK01439,Printer,Medium,2024-05-21 14:00:00,6.9
TCK01440,Software,High,2024-02-02 06:00:00,6.8
TCK01441,Printer,Critical,2024-03-02 22:00:00,15.84
TCK01442,Network,Medium,2024-05-02 16:00:00,29.39
TCK01443,Network,Medium,2024-01-13 00:00:00,18.54
TCK01444,Printer,High,2024-05-10 13:00:00,5.27
TCK01445,Software,Medium,2024-04-30 08:00:00,11.28
TCK01446,Software,Medium,2024-04-30 13:00:00,8.79
TCK01447,Access/Permissions,Low,2024-05-27 00:00:00,2.08
TCK01448,Network,Low,2024-01-18 07:00:00,41.35
TCK01449,Network,Low,2024-02-15 15:00:00,7.66
TCK01450,Network,Medium,2024-05-28 09:00:00,8.95
TCK01451,Printer,Medium,2024-06-23 08:00:00,11.96
TCK01452,Printer,Medium,2024-02-10 16:00:00,5.68
TCK01453,Software,Low,2024-06-26 20:00:00,15.83
TCK01454,Network,Medium,2024-04-19 14:00:00,9.05
TCK01455,Software,High,2024-04-09 15:00:00,8.85
TCK01456,Network,Critical,2024-02-20 07:00:00,41.45
TCK01457,Access/Permissions,Low,2024-06-06 05:00:00,16.96
TCK01458,Hardware,Medium,2024-01-20 00:00:00,14.03
TCK01459,Software,Medium,2024-01-09 15:00:00,13.75
TCK01460,Network,High,2024-01-19 10:00:00,66.55
TCK01461,Printer,High,2024-03-01 21:00:00,4.04
TCK01462,Printer,Low,2024-02-09 16:00:00,10.82
TCK01463,Email,High,2024-05-25 16:00:00,2.87
TCK01464,Printer,Medium,2024-06-14 23:00:00,3.95
TCK01465,Network,Medium,2024-05-19 04:00:00,30.06
TCK01466,Access/Permissions,Medium,2024-03-07 01:00:00,9.76
TCK01467,Network,Medium,2024-05-09 04:00:00,25.45
TCK01468,Network,Critical,2024-03-10 21:00:00,63.97
TCK01469,Printer,Low,2024-03-07 05:00:00,7.36
TCK01470,Access/Permissions,Medium,2024-06-02 11:00:00,4.07
TCK01471,Access/Permissions,High,2024-05-15 09:00:00,7.5
TCK01472,Access/Permissions,Medium,2024-02-17 20:00:00,8.08
TCK01473,Printer,Medium,2024-05-18 21:00:00,13.01
TCK01474,Printer,Low,2024-05-11 04:00:00,3.06
TCK01475,Network,Critical,2024-01-09 17:00:00,97.26
TCK01476,Printer,Low,2024-02-10 22:00:00,11.3
TCK01477,Network,Medium,2024-02-13 06:00:00,14.42
TCK01478,Access/Permissions,Low,2024-03-17 07:00:00,5.21
TCK01479,Network,High,2024-06-25 14:00:00,24.93
TCK01480,Printer,Low,2024-02-15 20:00:00,12.19
TCK01481,Network,Low,2024-03-07 05:00:00,53.51
TCK01482,Software,High,2024-02-14 20:00:00,7.94
TCK01483,Software,Low,2024-05-19 14:00:00,2.92
TCK01484,Printer,Medium,2024-06-12 04:00:00,7.4
TCK01485,Network,Medium,2024-04-14 01:00:00,17.99
TCK01486,Network,Medium,2024-02-20 11:00:00,12.01
TCK01487,Email,Low,2024-05-27 12:00:00,4.69
TCK01488,Access/Permissions,Medium,2024-01-01 23:00:00,2.42
TCK01489,Network,Medium,2024-03-22 16:00:00,32.8
TCK01490,Network,Low,2024-02-03 17:00:00,13.93
TCK01491,Network,Medium,2024-03-01 00:00:00,34.77
TCK01492,Access/Permissions,Critical,2024-02-26 17:00:00,6.99
TCK01493,Hardware,Medium,2024-04-24 22:00:00,6.71
TCK01494,Network,Medium,2024-05-26 08:00:00,10.23
TCK01495,Printer,Low,2024-05-29 12:00:00,15.66
TCK01496,Network,Low,2024-01-29 12:00:00,2.0
TCK01497,Printer,Low,2024-02-14 07:00:00,15.13
TCK01498,Hardware,High,2024-02-29 04:00:00,16.63
TCK01499,Network,Medium,2024-03-05 02:00:00,21.04
TCK01500,Network,Low,2024-05-23 03:00:00,18.1
TCK01501,Software,Medium,2024-02-19 22:00:00,7.25
TCK01502,Network,Medium,2024-02-03 05:00:00,51.98
TCK01503,Hardware,Medium,2024-02-29 09:00:00,16.23
TCK01504,Network,Medium,2024-02-07 09:00:00,5.88
TCK01505,Hardware,Medium,2024-03-25 02:00:00,26.4
TCK01506,Printer,Low,2024-05-13 00:00:00,2.73
TCK01507,Email,Low,2024-06-19 16:00:00,1.26
TCK01508,Printer,High,2024-03-13 13:00:00,2.79
TCK01509,Network,Medium,2024-01-30 20:00:00,19.44
TCK01510,Printer,Medium,2024-01-17 06:00:00,3.23
TCK01511,Software,Low,2024-01-10 17:00:00,19.03
TCK01512,Network,Low,2024-06-02 18:00:00,7.97
TCK01513,Software,Medium,2024-01-31 11:00:00,7.83
TCK01514,Network,Low,2024-01-06 14:00:00,55.92
TCK01515,Network,Medium,2024-04-10 15:00:00,35.59
TCK01516,Software,Low,2024-06-26 13:00:00,9.73
TCK01517,Software,Medium,2024-05-04 02:00:00,14.31
TCK01518,Hardware,Low,2024-06-26 10:00:00,11.88
TCK01519,Access/Permissions,Medium,2024-06-11 03:00:00,0.5
TCK01520,Network,High,2024-05-06 06:00:00,19.89
TCK01521,Printer,Medium,2024-06-27 18:00:00,16.09
TCK01522,Access/Permissions,Medium,2024-01-30 16:00:00,3.23
TCK01523,Hardware,Medium,2024-02-27 06:00:00,19.8
TCK01524,Network,High,2024-03-27 19:00:00,15.49
TCK01525,Network,Low,2024-03-03 06:00:00,31.41
TCK01526,Network,Low,2024-01-19 06:00:00,21.91
TCK01527,Printer,Low,2024-04-05 07:00:00,4.66
TCK01528,Printer,Low,2024-01-21 16:00:00,3.37
TCK01529,Network,Medium,2024-01-23 21:00:00,54.04
TCK01530,Software,Medium,2024-03-19 11:00:00,16.47
TCK01531,Printer,High,2024-03-17 11:00:00,17.49
TCK01532,Network,Low,2024-03-11 09:00:00,23.63
TCK01533,Network,Low,2024-01-24 08:00:00,24.69
TCK01534,Access/Permissions,Medium,2024-03-01 21:00:00,3.62
TCK01535,Network,Medium,2024-02-29 01:00:00,17.82
TCK01536,Printer,Low,2024-02-23 15:00:00,10.42
TCK01537,Network,Low,2024-04-15 09:00:00,46.27
TCK01538,Network,Low,2024-05-27 09:00:00,17.81
TCK01539,Software,Medium,2024-02-03 23:00:00,14.75
TCK01540,Network,Medium,2024-02-22 16:00:00,11.11
TCK01541,Email,Medium,2024-03-10 17:00:00,6.31
TCK01542,Network,Low,2024-04-01 11:00:00,11.91
TCK01543,Network,Low,2024-06-13 11:00:00,83.16
TCK01544,Network,Low,2024-02-09 22:00:00,34.01
TCK01545,Email,Medium,2024-02-01 17:00:00,6.03
TCK01546,Access/Permissions,Medium,2024-06-22 05:00:00,3.55
TCK01547,Access/Permissions,Medium,2024-01-25 18:00:00,8.54
TCK01548,Printer,Medium,2024-06-12 04:00:00,5.26
TCK01549,Software,Low,2024-03-17 06:00:00,24.43
TCK01550,Network,High,2024-04-27 02:00:00,19.15
TCK01551,Network,Medium,2024-03-07 17:00:00,36.98
TCK01552,Printer,Low,2024-06-13 01:00:00,9.27
TCK01553,Printer,Medium,2024-06-16 19:00:00,19.83
TCK01554,Network,Medium,2024-05-31 07:00:00,44.05
TCK01555,Network,Medium,2024-02-21 20:00:00,27.15
TCK01556,Network,Low,2024-02-04 03:00:00,34.35
TCK01557,Printer,Medium,2024-06-01 07:00:00,7.62
TCK01558,Software,Medium,2024-04-17 07:00:00,16.74
TCK01559,Network,Medium,2024-06-20 10:00:00,14.89
TCK01560,Software,High,2024-05-24 22:00:00,22.97
TCK01561,Network,Medium,2024-05-06 15:00:00,21.99
TCK01562,Network,Medium,2024-01-15 05:00:00,19.27
TCK01563,Hardware,Critical,2024-03-11 05:00:00,27.63
TCK01564,Hardware,Low,2024-02-17 08:00:00,13.67
TCK01565,Network,Low,2024-02-27 22:00:00,30.56
TCK01566,Network,High,2024-02-28 07:00:00,7.79
TCK01567,Software,High,2024-04-02 10:00:00,18.92
TCK01568,Software,Medium,2024-02-21 21:00:00,32.02
TCK01569,Network,Medium,2024-04-09 20:00:00,36.04
TCK01570,Software,Low,2024-05-02 11:00:00,9.01
TCK01571,Printer,Low,2024-04-15 18:00:00,4.8
TCK01572,Printer,Medium,2024-02-25 09:00:00,5.95
TCK01573,Network,Medium,2024-04-24 23:00:00,11.65
TCK01574,Network,Low,2024-03-27 01:00:00,46.46
TCK01575,Hardware,High,2024-03-24 08:00:00,9.04
TCK01576,Access/Permissions,Low,2024-02-23 03:00:00,3.91
TCK01577,Hardware,Low,2024-04-25 10:00:00,7.25
TCK01578,Printer,Low,2024-04-27 14:00:00,3.93
TCK01579,Hardware,Low,2024-02-22 09:00:00,18.9
TCK01580,Network,Medium,2024-05-20 20:00:00,5.79
TCK01581,Email,Medium,2024-02-22 02:00:00,7.75
TCK01582,Hardware,Low,2024-05-20 04:00:00,30.6
TCK01583,Network,Medium,2024-03-20 19:00:00,38.36
TCK01584,Network,Critical,2024-05-25 15:00:00,43.88
TCK01585,Network,Low,2024-04-02 15:00:00,26.12
TCK01586,Software,Medium,2024-06-13 19:00:00,11.79
TCK01587,Network,Low,2024-01-30 17:00:00,32.14
TCK01588,Network,Low,2024-06-08 04:00:00,42.26
TCK01589,Network,Critical,2024-04-22 05:00:00,49.45
TCK01590,Network,Low,2024-05-27 01:00:00,31.56
TCK01591,Email,Low,2024-01-02 12:00:00,6.21
TCK01592,Software,Low,2024-06-10 16:00:00,16.29
TCK01593,Software,Medium,2024-05-08 04:00:00,8.91
TCK01594,Software,Medium,2024-06-01 17:00:00,6.16
TCK01595,Printer,High,2024-03-19 06:00:00,5.03
TCK01596,Network,Low,2024-05-27 16:00:00,23.57
TCK01597,Network,Medium,2024-02-16 13:00:00,38.64
TCK01598,Software,High,2024-03-25 14:00:00,5.89
TCK01599,Software,High,2024-03-20 04:00:00,2.6
TCK01600,Network,Low,2024-04-04 09:00:00,54.04
TCK01601,Software,Low,2024-01-11 06:00:00,16.85
TCK01602,Software,High,2024-02-04 21:00:00,11.91
TCK01603,Printer,Medium,2024-01-24 18:00:00,9.98
TCK01604,Network,Medium,2024-04-04 04:00:00,20.53
TCK01605,Access/Permissions,Critical,2024-04-30 16:00:00,2.94
TCK01606,Software,Medium,2024-04-25 06:00:00,14.61
TCK01607,Software,Low,2024-05-03 15:00:00,3.26
TCK01608,Network,Medium,2024-04-24 00:00:00,66.4
TCK01609,Software,Critical,2024-02-27 19:00:00,14.07
TCK01610,Printer,Medium,2024-05-12 15:00:00,4.72
TCK01611,Software,Medium,2024-01-13 15:00:00,12.43
TCK01612,Software,Medium,2024-01-28 20:00:00,17.61
TCK01613,Network,Low,2024-05-30 21:00:00,32.19
TCK01614,Access/Permissions,Critical,2024-03-26 06:00:00,6.65
TCK01615,Network,Medium,2024-01-26 07:00:00,58.19
TCK01616,Hardware,High,2024-04-23 15:00:00,9.65
TCK01617,Software,Low,2024-03-27 15:00:00,9.68
TCK01618,Network,Medium,2024-06-07 03:00:00,8.29
TCK01619,Access/Permissions,Medium,2024-03-12 20:00:00,3.63
TCK01620,Network,Critical,2024-03-10 21:00:00,15.52
TCK01621,Software,Medium,2024-03-02 16:00:00,6.56
TCK01622,Access/Permissions,Low,2024-06-23 07:00:00,4.98
TCK01623,Printer,Low,2024-04-16 06:00:00,9.56
TCK01624,Printer,Low,2024-06-26 02:00:00,10.24
TCK01625,Network,Low,2024-06-02 04:00:00,28.35
TCK01626,Software,High,2024-05-06 22:00:00,13.57
TCK01627,Access/Permissions,High,2024-05-21 14:00:00,5.06
TCK01628,Network,High,2024-05-14 19:00:00,21.84
TCK01629,Printer,Low,2024-03-15 03:00:00,9.39
TCK01630,Hardware,Low,2024-03-02 08:00:00,9.86
TCK01631,Network,Critical,2024-04-25 20:00:00,6.9
TCK01632,Email,Low,2024-05-13 04:00:00,8.3
TCK01633,Network,Medium,2024-05-29 22:00:00,24.26
TCK01634,Software,Medium,2024-04-18 04:00:00,24.21
TCK01635,Software,High,2024-04-01 12:00:00,1.67
TCK01636,Printer,Low,2024-05-04 16:00:00,17.95
TCK01637,Network,Low,2024-03-07 04:00:00,6.5
TCK01638,Printer,Medium,2024-06-10 05:00:00,9.44
TCK01639,Email,High,2024-05-24 11:00:00,7.97
TCK01640,Printer,Critical,2024-01-16 02:00:00,3.9
TCK01641,Access/Permissions,Low,2024-03-13 03:00:00,13.54
TCK01642,Email,Low,2024-01-14 06:00:00,2.86
TCK01643,Software,Low,2024-03-25 08:00:00,21.09
TCK01644,Software,Low,2024-02-23 06:00:00,18.18
TCK01645,Access/Permissions,Low,2024-04-14 04:00:00,4.07
TCK01646,Network,Low,2024-04-20 19:00:00,23.58
TCK01647,Printer,High,2024-03-18 12:00:00,2.66
TCK01648,Network,Low,2024-01-26 13:00:00,42.42
TCK01649,Software,Medium,2024-05-19 01:00:00,11.01
TCK01650,Software,Medium,2024-03-20 18:00:00,18.87
TCK01651,Hardware,High,2024-03-15 17:00:00,6.34
TCK01652,Network,Critical,2024-04-12 09:00:00,26.84
TCK01653,Network,Medium,2024-02-11 04:00:00,10.26
TCK01654,Network,Medium,2024-01-11 05:00:00,12.45
TCK01655,Hardware,Low,2024-04-21 02:00:00,23.72
TCK01656,Printer,Medium,2024-04-11 18:00:00,15.2
TCK01657,Network,Low,2024-03-02 00:00:00,33.22
TCK01658,Network,High,2024-04-19 03:00:00,66.34
TCK01659,Printer,Medium,2024-03-16 16:00:00,3.85
TCK01660,Software,Low,2024-06-09 09:00:00,11.16
TCK01661,Network,Medium,2024-01-09 17:00:00,46.59
TCK01662,Printer,Low,2024-02-25 14:00:00,4.47
TCK01663,Software,Low,2024-03-27 03:00:00,9.49
TCK01664,Printer,High,2024-02-09 13:00:00,4.78
TCK01665,Network,Medium,2024-04-10 00:00:00,65.98
TCK01666,Access/Permissions,Low,2024-02-12 10:00:00,3.61
TCK01667,Hardware,Medium,2024-04-05 00:00:00,14.4
TCK01668,Network,Low,2024-01-05 11:00:00,64.98
TCK01669,Network,Medium,2024-06-07 17:00:00,27.17
TCK01670,Access/Permissions,High,2024-05-06 22:00:00,14.47
TCK01671,Software,Low,2024-02-08 04:00:00,14.51
TCK01672,Access/Permissions,High,2024-02-04 02:00:00,2.03
TCK01673,Network,Low,2024-06-27 23:00:00,19.9
TCK01674,Software,Critical,2024-02-05 00:00:00,12.09
TCK01675,Network,Medium,2024-02-11 03:00:00,30.25
TCK01676,Network,Low,2024-02-17 10:00:00,28.14
TCK01677,Software,High,2024-04-30 18:00:00,9.94
TCK01678,Network,Low,2024-04-07 03:00:00,16.55
TCK01679,Software,Low,2024-03-05 20:00:00,5.69
TCK01680,Network,Low,2024-01-17 20:00:00,21.11
TCK01681,Network,Low,2024-03-07 10:00:00,31.64
TCK01682,Hardware,High,2024-04-29 12:00:00,9.6
TCK01683,Email,Medium,2024-02-21 21:00:00,3.64
TCK01684,Network,Medium,2024-02-03 22:00:00,19.37
TCK01685,Network,Medium,2024-03-05 15:00:00,0.85
TCK01686,Network,Medium,2024-06-27 03:00:00,0.5
TCK01687,Access/Permissions,Medium,2024-06-09 05:00:00,5.58
TCK01688,Printer,Medium,2024-03-29 23:00:00,4.28
TCK01689,Network,Medium,2024-05-16 06:00:00,16.62
TCK01690,Printer,Low,2024-01-13 00:00:00,5.78
TCK01691,Network,Medium,2024-03-01 06:00:00,22.78
TCK01692,Printer,Low,2024-05-12 07:00:00,4.87
TCK01693,Hardware,Medium,2024-02-21 15:00:00,20.45
TCK01694,Hardware,Medium,2024-06-20 18:00:00,6.65
TCK01695,Email,High,2024-05-22 19:00:00,8.09
TCK01696,Printer,Low,2024-02-29 09:00:00,8.26
TCK01697,Access/Permissions,Low,2024-02-13 04:00:00,2.01
TCK01698,Access/Permissions,Medium,2024-05-24 07:00:00,14.33
TCK01699,Email,High,2024-06-13 21:00:00,8.43
TCK01700,Access/Permissions,High,2024-02-04 23:00:00,14.5
TCK01701,Printer,Low,2024-02-17 09:00:00,12.95
TCK01702,Printer,Low,2024-04-05 06:00:00,3.65
TCK01703,Software,Medium,2024-03-30 08:00:00,4.2
TCK01704,Email,Medium,2024-01-31 21:00:00,4.15
TCK01705,Network,Medium,2024-01-26 06:00:00,17.09
TCK01706,Network,Medium,2024-02-20 23:00:00,16.18
TCK01707,Hardware,High,2024-03-15 10:00:00,17.4
TCK01708,Hardware,Medium,2024-01-04 05:00:00,33.15
TCK01709,Printer,Medium,2024-04-13 15:00:00,17.36
TCK01710,Network,Low,2024-04-25 16:00:00,27.86
TCK01711,Network,High,2024-06-11 10:00:00,32.43
TCK01712,Email,Low,2024-02-01 17:00:00,1.98
TCK01713,Printer,Medium,2024-06-13 03:00:00,9.69
TCK01714,Network,Low,2024-02-20 03:00:00,8.36
TCK01715,Hardware,High,2024-05-08 21:00:00,8.49
TCK01716,Network,Low,2024-04-09 22:00:00,27.2
TCK01717,Hardware,Low,2024-05-01 09:00:00,18.87
TCK01718,Network,Low,2024-01-25 21:00:00,32.4
TCK01719,Network,Medium,2024-03-09 10:00:00,47.92
TCK01720,Software,Medium,2024-06-05 05:00:00,27.12
TCK01721,Software,Medium,2024-06-12 20:00:00,2.12
TCK01722,Software,Low,2024-02-15 20:00:00,4.64
TCK01723,Software,Medium,2024-06-20 02:00:00,23.78
TCK01724,Hardware,Medium,2024-06-02 07:00:00,19.6
TCK01725,Network,Low,2024-04-08 14:00:00,52.56
TCK01726,Network,Critical,2024-02-15 01:00:00,42.61
TCK01727,Software,Medium,2024-01-22 00:00:00,5.86
TCK01728,Software,Medium,2024-05-14 00:00:00,10.84
TCK01729,Email,Low,2024-01-28 01:00:00,4.11
TCK01730,Printer,Medium,2024-01-25 19:00:00,16.94
TCK01731,Network,Low,2024-02-09 11:00:00,27.23
TCK01732,Hardware,High,2024-03-17 17:00:00,9.1
TCK01733,Network,Critical,2024-01-08 03:00:00,39.54
TCK01734,Software,Medium,2024-01-20 19:00:00,12.62
TCK01735,Software,Low,2024-01-20 05:00:00,17.84
TCK01736,Network,Medium,2024-02-06 05:00:00,13.3
TCK01737,Printer,High,2024-04-15 03:00:00,14.31
TCK01738,Network,High,2024-02-18 12:00:00,23.65
TCK01739,Network,Medium,2024-05-23 10:00:00,37.96
TCK01740,Access/Permissions,High,2024-04-01 14:00:00,9.42
TCK01741,Access/Permissions,Medium,2024-02-11 20:00:00,8.64
TCK01742,Hardware,Critical,2024-02-01 10:00:00,6.95
TCK01743,Software,Medium,2024-01-26 22:00:00,34.59
TCK01744,Software,High,2024-03-20 23:00:00,11.2
TCK01745,Email,Low,2024-06-10 17:00:00,6.3
TCK01746,Hardware,High,2024-06-01 00:00:00,13.32
TCK01747,Access/Permissions,High,2024-05-05 10:00:00,0.5
TCK01748,Software,Medium,2024-06-02 19:00:00,8.43
TCK01749,Printer,Critical,2024-06-28 04:00:00,2.78
TCK01750,Software,Medium,2024-04-25 08:00:00,19.73
TCK01751,Network,High,2024-06-23 16:00:00,15.12
TCK01752,Software,High,2024-02-13 18:00:00,4.62
TCK01753,Printer,Medium,2024-02-07 10:00:00,19.55
TCK01754,Software,Low,2024-02-02 01:00:00,35.16
TCK01755,Network,Medium,2024-02-19 20:00:00,76.43
TCK01756,Access/Permissions,Low,2024-04-04 08:00:00,2.61
TCK01757,Software,High,2024-05-19 08:00:00,30.24
TCK01758,Email,High,2024-05-12 10:00:00,2.45
TCK01759,Software,Low,2024-04-15 18:00:00,9.87
TCK01760,Software,Medium,2024-02-07 22:00:00,14.8
TCK01761,Hardware,Medium,2024-02-17 13:00:00,33.65
TCK01762,Access/Permissions,Medium,2024-06-16 00:00:00,8.04
TCK01763,Software,Medium,2024-06-02 23:00:00,32.1
TCK01764,Hardware,Low,2024-06-01 02:00:00,28.21
TCK01765,Printer,High,2024-05-02 15:00:00,11.64
TCK01766,Network,Low,2024-04-02 07:00:00,36.96
TCK01767,Hardware,Low,2024-06-05 21:00:00,31.08
TCK01768,Software,Medium,2024-05-18 15:00:00,26.91
TCK01769,Network,High,2024-05-15 07:00:00,16.74
TCK01770,Email,Low,2024-01-28 18:00:00,2.09
TCK01771,Access/Permissions,Medium,2024-04-12 04:00:00,10.54
TCK01772,Software,Low,2024-04-18 04:00:00,8.26
TCK01773,Software,Low,2024-01-23 13:00:00,6.38
TCK01774,Network,Low,2024-05-28 05:00:00,42.62
TCK01775,Network,Low,2024-01-31 02:00:00,16.24
TCK01776,Network,Low,2024-03-22 01:00:00,49.62
TCK01777,Network,High,2024-03-31 19:00:00,41.4
TCK01778,Software,Low,2024-06-11 21:00:00,12.7
TCK01779,Email,High,2024-04-05 00:00:00,7.67
TCK01780,Software,High,2024-04-26 03:00:00,42.34
TCK01781,Access/Permissions,Medium,2024-01-14 13:00:00,2.49
TCK01782,Printer,Low,2024-03-01 00:00:00,15.52
TCK01783,Access/Permissions,Low,2024-04-08 17:00:00,5.28
TCK01784,Network,Medium,2024-03-10 07:00:00,54.24
TCK01785,Printer,Medium,2024-06-29 10:00:00,4.23
TCK01786,Hardware,Medium,2024-01-23 10:00:00,23.25
TCK01787,Printer,Medium,2024-02-17 13:00:00,2.92
TCK01788,Access/Permissions,Low,2024-06-18 15:00:00,2.36
TCK01789,Software,Low,2024-01-10 04:00:00,4.12
TCK01790,Printer,Low,2024-04-13 02:00:00,10.53
TCK01791,Access/Permissions,Low,2024-04-02 10:00:00,14.72
TCK01792,Printer,Low,2024-06-29 21:00:00,12.9
TCK01793,Network,High,2024-05-05 03:00:00,21.46
TCK01794,Network,Medium,2024-06-10 17:00:00,53.58
TCK01795,Network,Low,2024-05-27 10:00:00,27.96
TCK01796,Email,Low,2024-06-23 15:00:00,12.68
TCK01797,Network,High,2024-03-24 06:00:00,14.75
TCK01798,Access/Permissions,Medium,2024-03-19 19:00:00,3.85
TCK01799,Email,Medium,2024-03-15 01:00:00,4.8
TCK01800,Printer,Critical,2024-03-08 14:00:00,9.28
TCK01801,Access/Permissions,Medium,2024-05-29 11:00:00,3.23
TCK01802,Network,Medium,2024-06-02 02:00:00,22.28
TCK01803,Software,Low,2024-01-13 21:00:00,8.6
TCK01804,Access/Permissions,Low,2024-03-06 04:00:00,6.3
TCK01805,Network,High,2024-05-20 23:00:00,41.56
TCK01806,Software,Medium,2024-01-18 05:00:00,21.47
TCK01807,Network,High,2024-04-10 15:00:00,76.32
TCK01808,Access/Permissions,Low,2024-03-23 05:00:00,3.08
TCK01809,Network,Medium,2024-03-26 20:00:00,36.44
TCK01810,Printer,Medium,2024-05-29 21:00:00,5.64
TCK01811,Network,Low,2024-03-23 11:00:00,6.11
TCK01812,Access/Permissions,High,2024-06-01 16:00:00,3.52
TCK01813,Software,Low,2024-01-02 05:00:00,34.44
TCK01814,Printer,Medium,2024-03-05 22:00:00,15.02
TCK01815,Network,Low,2024-03-13 15:00:00,14.17
TCK01816,Hardware,Low,2024-02-26 17:00:00,25.55
TCK01817,Printer,Medium,2024-05-27 08:00:00,2.64
TCK01818,Software,Medium,2024-04-16 14:00:00,22.28
TCK01819,Printer,Medium,2024-05-26 00:00:00,3.98
TCK01820,Hardware,Critical,2024-01-17 20:00:00,9.39
TCK01821,Printer,Medium,2024-03-05 06:00:00,9.17
TCK01822,Network,Medium,2024-02-03 19:00:00,66.51
TCK01823,Access/Permissions,Medium,2024-06-17 10:00:00,17.67
TCK01824,Software,Low,2024-03-04 13:00:00,3.72
TCK01825,Printer,Medium,2024-05-10 04:00:00,4.18
TCK01826,Software,Critical,2024-03-26 09:00:00,21.9
TCK01827,Software,Medium,2024-03-15 14:00:00,9.62
TCK01828,Network,Low,2024-02-19 11:00:00,10.7
TCK01829,Network,Low,2024-05-16 22:00:00,10.55
TCK01830,Software,High,2024-01-23 02:00:00,19.54
TCK01831,Email,Low,2024-06-02 17:00:00,9.22
TCK01832,Software,High,2024-03-05 07:00:00,4.09
TCK01833,Access/Permissions,Low,2024-03-03 09:00:00,7.13
TCK01834,Software,Low,2024-02-07 08:00:00,11.41
TCK01835,Access/Permissions,Medium,2024-02-13 01:00:00,3.8
TCK01836,Printer,Medium,2024-04-30 02:00:00,6.37
TCK01837,Email,Medium,2024-01-29 07:00:00,1.87
TCK01838,Access/Permissions,Medium,2024-04-25 14:00:00,5.2
TCK01839,Network,Medium,2024-02-13 00:00:00,3.72
TCK01840,Email,Low,2024-06-18 14:00:00,8.53
TCK01841,Software,Low,2024-06-19 23:00:00,18.25
TCK01842,Network,High,2024-05-09 02:00:00,33.68
TCK01843,Network,Medium,2024-03-01 14:00:00,29.54
TCK01844,Printer,Medium,2024-04-02 02:00:00,6.53
TCK01845,Printer,Critical,2024-01-03 15:00:00,16.5
TCK01846,Network,Medium,2024-03-08 14:00:00,43.29
TCK01847,Software,High,2024-03-22 10:00:00,8.17
